Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
14-kt-plated-gold-earrings-with-bluejay-swarovski,14 kt plated gold earrings with bluejay  swarovski,"<meta charset=""utf-8""><span>14 kt plated gold earrings with bluejay  swarovski</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,388.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0195.jpg?v=1443645648,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-earrings-with-tangerine-swarovski-1,14 kt plated gold earrings with tangerine swarovski,"<meta charset=""utf-8""><span>14 kt plated gold earrings with tangerine swarovskI</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,248.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0194.JPG?v=1443645613,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-earrings-with-balls-on-end,14 kt plated gold earrings with balls on end,"<meta charset=""utf-8""><span>14 kt plated gold earrings with balls on end</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,-1,deny,manual,488.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0187.JPG?v=1443645547,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-earrings-with-clear-swarovski-crystal-3,14 kt plated gold earrings with clear swarovski crystal,"<meta charset=""utf-8""><span>14 kt plated gold earrings with clear swarovski crystal</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,348.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0186.jpg?v=1443645492,1,,false,,,,,,,,,,,,,,,,,lb,,
rose-gold-earrings-with-powder-blue-swarovki-crystal,rose gold earrings with powder blue swarovski crystal,"<meta charset=""utf-8""><span>rose gold earrings with powder blue swarovski crystal</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0185.jpg?v=1443645453,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-earrings-with-clear-swarovski-crystal-2,14 kt plated gold earrings with clear swarovski crystal,"<meta charset=""utf-8""><span>14 kt plated gold earrings with clear swarovski crystal</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0184.jpg?v=1443645418,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-earrings-with-tangerine-swarovski,14 kt plated gold earrings with tangerine swarovski,"<meta charset=""utf-8""><span>14 kt plated gold earrings with tangerine swarovski</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,310.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0183_1024x1024_150909d5-629e-44d1-98ce-5f37d315cffa.jpg?v=1450252171,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-square-earrings,14 kt plated gold square earrings,"<meta charset=""utf-8""><span>14 kt plated gold square earrings</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0182_grande_1fee13e3-60ed-4cd7-8cfb-3067d3a07042.JPG?v=1450251188,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-gold-plated-earrings-with-blue-swarovski-crystal,14 kt gold plated earrings with blue swarovski crystal,"<meta charset=""utf-8""><span>14 kt gold plated earrings with blue swarovski crystal</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0180_1024x1024_e283ce7e-54cd-4102-81e8-0eb7e86405bb.jpg?v=1450251877,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-earrings-with-white-matte-swarovski,14 kt plated gold earrings with white matte swarovskI,"<meta charset=""utf-8""><span>14 kt plated gold earrings with white matte swarovski</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0177.JPG?v=1443645259,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-gold-plated-earrings-with-blue-swarovski,14 kt gold plated earrings with blue swarovski,"<meta charset=""utf-8""><span>14 kt gold plated earrings with blue swarovski</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0175.JPG?v=1443645209,1,,false,,,,,,,,,,,,,,,,,lb,,
rectangle-earrings-with-bagette-swarovski,rectangle earrings with bagette swarovski,"<meta charset=""utf-8""><span>rectangle earrings with bagette swarovski</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,288.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0174_1024x1024_b25786a6-cc22-4c16-80c7-ce90b8e0a44f.jpg?v=1450301565,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-earrings-with-clear-swarovski-crystal-1,14 kt plated gold earrings with clear swarovski crystal,"<meta charset=""utf-8""><span>14 kt plated gold earrings with clear swarovski crystal</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0173_grande_3240b4c5-cf19-41a1-b0e8-5f63cdb19c4c.JPG?v=1450251151,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-earrings-with-clear-swarovski-crystal,14 kt plated gold earrings with clear swarovski crystal,"<meta charset=""utf-8""><span>14 kt plated gold earrings with clear swarovski crystal </span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,288.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0172.JPG?v=1443645102,1,,false,,,,,,,,,,,,,,,,,lb,,
rose-gold-flower-earrings-with-clear-swarovski-in-center,rose gold flower earrings with clear swarovski in center,"<meta charset=""utf-8""><span>rose gold flower earrings with clear swarovski in center</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,248.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0171.JPG?v=1443645053,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-earrings-with-red-matte-swarovski-crystal,14 kt plated gold earrings with red matte swarovski crystal,"<meta charset=""utf-8""><span>14 kt plated gold earrings with red matte swarovski crystal</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,225.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0170.JPG?v=1443644958,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-fold-over-gold-earrings-with-pink-swarovski-crystal,14 kt plated fold over gold earrings with pink swarovski crystal,"<meta charset=""utf-8""><span>14 kt plated fold over gold earrings with pink swarovski crystal</span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,388.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0168_grande_2fcf86b7-f3db-4bb0-9527-14879b905c42.JPG?v=1450251033,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-fold-over-earrings-with-pink-swarovski-crystal,14 kt plated gold fold over earrings with pink swarovski crystal,"<meta charset=""utf-8""><span>14 kt plated gold fold over earrings with pink swarovski crystal </span>",MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,388.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0166.JPG?v=1443643989,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-with-tangerine-colored-swarovski-crystal,14 kt plated gold with tangerine colored swarovski crystal,14 kt plated gold with tangerine colored swarovski crystal,MONA ASSEMI ,"",earings,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,268.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0165.jpg?v=1443643923,1,,false,,,,,,,,,,,,,,,,,lb,,
rose-gold-necklace-with-light-pink-swarovski-crystal,rose gold necklace with light pink swarovski crystal,rose gold necklace with light pink swarovski crystal,MONA ASSEMI ,"",necklace,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,225.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0164_1024x1024_aed20fc3-ca58-4eeb-9aef-5c7c931f026f.jpg?v=1450252721,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-gold-thin-necklace-with-gray-swaorvski-crystal,14 kt gold thin necklace with gray swaorvski crystal,14 kt gold thin necklace with gray swarovski crystal,MONA ASSEMI ,"",necklace,true,Title,Default Title,,,,,"",0.0,,1,deny,manual,225.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0163_1024x1024_be79d7e4-cfd0-4b30-8ee9-24fdc3da60ed.jpg?v=1450252010,1,,false,,,,,,,,,,,,,,,,,lb,,
rose-gold-think-necklace,rose gold thin necklace,"<meta charset=""utf-8""><span>rose gold think necklace</span>",MONA ASSEMI ,"","accessories, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,248.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0162.JPG?v=1443643693,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-thin-delicate-necklace,14 kt plated thin delicate necklace,"<meta charset=""utf-8""><span>14 kt plated thin delicate necklace</span>",MONA ASSEMI ,"","accessories, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0161.JPG?v=1443643584,1,,false,,,,,,,,,,,,,,,,,lb,,
gunmetal-pendant-necklace,gunmetal pendant necklace,"<meta charset=""utf-8""><span>gunmetal pendant necklace</span>",MONA ASSEMI ,"","accessories, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,288.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0159.JPG?v=1443643487,1,,false,,,,,,,,,,,,,,,,,lb,,
gunmetal-pendant-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0160.JPG?v=1443643489,2,,,,,,,,,,,,,,,,,,,,,
rose-gold-chain-necklace,rose gold chain necklace,"<meta charset=""utf-8""><span>rose gold chain necklace</span>",MONA ASSEMI ,"","accessories, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0157_1024x1024_50b79def-9c89-4020-9ba1-b26cf16c72b0.jpg?v=1450309034,1,,false,,,,,,,,,,,,,,,,,lb,,
rose-gold-chain-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0158.JPG?v=1450309034,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-gold-spike-necklace,14 kt plated gold spike necklace,"<meta charset=""utf-8""><span>14 kt plated gold spike necklace</span>",MONA ASSEMI ,"","accessories, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,488.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0155.JPG?v=1443643361,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-spike-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0156.JPG?v=1443643364,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-gold-necklace-with-slear-swarovski-crystal,14 kt plated gold necklace with clear swarovski crystal,"<meta charset=""utf-8""><span>14 kt plated gold necklace with clear swarovski crystal</span>",MONA ASSEMI ,"","accessories, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,610.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0147_1024x1024_14b09cc2-250b-473c-af2a-49ccd5ccf7e4.JPG?v=1450250894,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-necklace-with-slear-swarovski-crystal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0148.JPG?v=1450250894,2,,,,,,,,,,,,,,,,,,,,,
silver-plated-statement-necklace-with-apricot-colored-swarovski-crystal,silver plated statement necklace with apricot colored swarovski crystal,"<meta charset=""utf-8""><span>silver plated statement necklace with apricot colored swarovski crystal</span>",MONA ASSEMI ,"","accessories, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,548.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0145.JPG?v=1443643137,1,,false,,,,,,,,,,,,,,,,,lb,,
silver-plated-statement-necklace-with-apricot-colored-swarovski-crystal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0146.JPG?v=1443643140,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-gold-necklace-with-assorted-swarovski-colors-and-shapes,14 kt plated gold necklace with assorted swarovski colors and shapes,"<meta charset=""utf-8""><span>14 kt plated gold necklace with assorted swarovski colors and shapes</span>",MONA ASSEMI ,"","accessories, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,598.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0143.JPG?v=1443642998,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-necklace-with-assorted-swarovski-colors-and-shapes,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0144.JPG?v=1443643001,2,,,,,,,,,,,,,,,,,,,,,
14-kt-gold-pendant-necklace,14 kt gold pendant necklace,"<meta charset=""utf-8""><span>14 kt gold pendant necklace</span>",MONA ASSEMI ,"","accessories, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,388.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0140.JPG?v=1443642927,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-gold-pendant-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0141.JPG?v=1443642930,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-gold-necklace-with-green-adn-nude-colored-swarovski-crystals,14 kt plated gold necklace with green adn nude colored swarovski crystals,"<meta charset=""utf-8""><span>14 kt plated gold necklace with green adn nude colored swarovski crystals</span>",MONA ASSEMI ,"","accessories, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,550.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0136.JPG?v=1443642721,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-necklace-with-green-adn-nude-colored-swarovski-crystals,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0137.JPG?v=1443642724,2,,,,,,,,,,,,,,,,,,,,,
rosegold-statement-necklace,rose gold statement necklace,"<meta charset=""utf-8""><span>rose gold statement necklace </span>",MONA ASSEMI ,"","accessories, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,498.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0134.JPG?v=1443642674,1,,false,,,,,,,,,,,,,,,,,lb,,
rosegold-statement-necklace,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0135.JPG?v=1443642676,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-gold-necklace-with-swarovski-crystals,14 kt plated gold necklace with swarovski crystals,"<meta charset=""utf-8""><span>14 kt plated gold necklace with swarovski crystals</span>",MONA ASSEMI ,"","accessories, necklace",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,598.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0132.JPG?v=1443642584,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-necklace-with-swarovski-crystals,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0133.JPG?v=1443642587,2,,,,,,,,,,,,,,,,,,,,,
14-kt-gold-bracelet,14 kt gold bracelet,"<meta charset=""utf-8""><span>14 kt gold bracelet</span>",MONA ASSEMI ,"","accessories, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,398.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0131.JPG?v=1443642543,1,,false,,,,,,,,,,,,,,,,,lb,,
silver-plated-statement-bangle-with-gray-swarovki-crystal,silver plated statement bangle with gray swarovski crystal,"<meta charset=""utf-8""><span>silver plated statement bangle with gray swarovski crystal</span>",MONA ASSEMI ,"","accessories, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,488.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0129_grande_e8008099-8601-40c4-9b5d-08a22f798aa2.jpg?v=1450250851,1,,false,,,,,,,,,,,,,,,,,lb,,
silver-plated-statement-bangle-with-gray-swarovki-crystal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0130.jpg?v=1450250851,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-cuff,14 kt plated cuff,"<meta charset=""utf-8""><span>14 kt plated cuff</span>",MONA ASSEMI ,"","accessories, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,188.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0127.jpg?v=1443642425,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-cuff,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0128.JPG?v=1443642428,2,,,,,,,,,,,,,,,,,,,,,
rose-gold-cuff-2,rose gold cuff,"<meta charset=""utf-8""><span>rose gold cuff</span>",MONA ASSEMI ,"","accessories, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,188.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0125.JPG?v=1443642380,1,,false,,,,,,,,,,,,,,,,,lb,,
rose-gold-cuff-2,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0126.jpg?v=1443642383,2,,,,,,,,,,,,,,,,,,,,,
gunmetal-cuff-1,gunmetal cuff,"<meta charset=""utf-8""><span>gunmetal cuff</span>",MONA ASSEMI ,"","accessories, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,188.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0123.JPG?v=1443642276,1,,false,,,,,,,,,,,,,,,,,lb,,
gunmetal-cuff-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0124.JPG?v=1443642279,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-gold-cuff,14 kt plated gold cuff,"<meta charset=""utf-8""><span>14 kt plated gold cuff</span>",MONA ASSEMI ,"","accessories, bracelet, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,248.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0121.JPG?v=1443642151,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-gold-cuff-1,14 kt gold cuff,"<meta charset=""utf-8""><span>14 kt gold cuff</span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,248.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0120_1024x1024_5239d452-8db8-4058-8fcc-967e44e6c6c2.jpg?v=1450251785,1,,false,,,,,,,,,,,,,,,,,lb,,
rose-gold-cuff-1,Rose gold cuff,"<meta charset=""utf-8""><span>Rose gold cuff</span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,248.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0118_grande_8515c9f6-0e8d-486b-9fcf-502063090dbe.JPG?v=1450250733,1,,false,,,,,,,,,,,,,,,,,lb,,
rose-gold-cuff-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0119.JPG?v=1450250733,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-gold-2-tier-bangle,14 kt plated gold 2 tier bangle,"<meta charset=""utf-8""><span>14 kt plated gold 2 tier bangle</span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,310.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0116.jpg?v=1443641776,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-gold-2-tier-bangle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0117.JPG?v=1443641779,2,,,,,,,,,,,,,,,,,,,,,
gunmetal-plated-2-tier-square-bangle,gunmetal plated 2 tier square bangle,"<meta charset=""utf-8""><span>gunmetal plated 2 tier square bangle</span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,310.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0114.JPG?v=1443641729,1,,false,,,,,,,,,,,,,,,,,lb,,
gunmetal-plated-2-tier-square-bangle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0115.JPG?v=1443641733,2,,,,,,,,,,,,,,,,,,,,,
silver-plated-2-tier-square-bangle,Silver plated 2 tier square bangle,"<meta charset=""utf-8""><span>Silver plated 2 tier square bangle</span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,310.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0112.jpg?v=1443641670,1,,false,,,,,,,,,,,,,,,,,lb,,
silver-plated-2-tier-square-bangle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0113.jpg?v=1443641672,2,,,,,,,,,,,,,,,,,,,,,
14-kt-plated-round-bangle,14 kt plated round bangle,"<meta charset=""utf-8""><span>14 kt plated round bangle</span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,248.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0110.JPG?v=1443641609,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-plated-round-bangle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0111.JPG?v=1443641612,2,,,,,,,,,,,,,,,,,,,,,
14-kt-gold-bangle,14 kt gold bangle,"<meta charset=""utf-8""><span>14 kt gold bangle</span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet, cuff",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,168.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0104_1024x1024_71ead323-e73e-4490-9b28-4dca4be6cb6a.jpg?v=1450251472,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-gold-bangle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0105.JPG?v=1450251472,2,,,,,,,,,,,,,,,,,,,,,
set-of-4-rings-in-14-kt-plated-gold,set of 4 rings in 14 kt plated gold,"<meta charset=""utf-8""><span>set of 4 rings in 14 kt plated gold</span>",MONA ASSEMI ,"","accessories, rings",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,310.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0103.JPG?v=1443641474,1,,false,,,,,,,,,,,,,,,,,lb,,
set-of-4-square-bangles-in-14-kt-plated-gold,set of 4 square bangles in 14 kt plated gold,"<meta charset=""utf-8""><span>set of 4 square bangles in 14 kt plated gold</span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,368.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0102_grande_4d8c7965-098c-4634-a508-55b8b1f7c566.JPG?v=1450250690,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-gold-plated-square-bangle,14 kt gold plated square bangle,"<meta charset=""utf-8""><span>14 kt gold plated square bangle</span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,298.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0100.jpg?v=1443641246,1,,false,,,,,,,,,,,,,,,,,lb,,
14-kt-gold-plated-square-bangle,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0101.JPG?v=1443641249,2,,,,,,,,,,,,,,,,,,,,,
14-gold-plated-bangle-with-jade-green-swarovski-crystal,14 gold plated bangle with jade green swarovski crystal,"<meta charset=""utf-8""><span>14 gold plated bangle with jade green swarovski crystal</span>",MONA ASSEMI ,"","accessories, bangle, bangles, bracelet",true,Title,Default Title,,,,,"",0.0,,1,deny,manual,285.00,,true,true,"",https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0093.JPG?v=1443641197,1,,false,,,,,,,,,,,,,,,,,lb,,
14-gold-plated-bangle-with-jade-green-swarovski-crystal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0755/2497/products/MonaAssemi0094.JPG?v=1443641200,2,,,,,,,,,,,,,,,,,,,,,
